"","Country Code","Country Name","Year","Fertility rate","Region","IncomeGroup"
"6845","IRL","Ireland","2003",1.96,"Europe & Central Asia","High income"
"6846","IRL","Ireland","1973",3.71,"Europe & Central Asia","High income"
"6847","IRL","Ireland","1980",3.21,"Europe & Central Asia","High income"
"6848","IRL","Ireland","1976",3.29,"Europe & Central Asia","High income"
"6849","IRL","Ireland","2016",1.81,"Europe & Central Asia","High income"
"6850","IRL","Ireland","2009",2.06,"Europe & Central Asia","High income"
"6851","IRL","Ireland","2012",1.98,"Europe & Central Asia","High income"
"6852","IRL","Ireland","1975",3.37,"Europe & Central Asia","High income"
"6853","IRL","Ireland","1988",2.17,"Europe & Central Asia","High income"
"6854","IRL","Ireland","2014",1.89,"Europe & Central Asia","High income"
"6855","IRL","Ireland","1974",3.59,"Europe & Central Asia","High income"
"6856","IRL","Ireland","1966",3.94,"Europe & Central Asia","High income"
"6857","IRL","Ireland","2007",2.01,"Europe & Central Asia","High income"
"6858","IRL","Ireland","2019",1.71,"Europe & Central Asia","High income"
"6859","IRL","Ireland","2020",1.63,"Europe & Central Asia","High income"
"6860","IRL","Ireland","2002",1.97,"Europe & Central Asia","High income"
"6861","IRL","Ireland","1997",1.93,"Europe & Central Asia","High income"
"6862","IRL","Ireland","2013",1.93,"Europe & Central Asia","High income"
"6863","IRL","Ireland","1985",2.48,"Europe & Central Asia","High income"
"6864","IRL","Ireland","1992",1.99,"Europe & Central Asia","High income"
"6865","IRL","Ireland","1961",3.78,"Europe & Central Asia","High income"
"6866","IRL","Ireland","2000",1.89,"Europe & Central Asia","High income"
"6867","IRL","Ireland","1981",3.05,"Europe & Central Asia","High income"
"6868","IRL","Ireland","1987",2.32,"Europe & Central Asia","High income"
"6869","IRL","Ireland","1969",3.83,"Europe & Central Asia","High income"
"6870","IRL","Ireland","2006",1.91,"Europe & Central Asia","High income"
"6871","IRL","Ireland","1986",2.44,"Europe & Central Asia","High income"
"6872","IRL","Ireland","1998",1.94,"Europe & Central Asia","High income"
"6873","IRL","Ireland","1993",1.9,"Europe & Central Asia","High income"
"6874","IRL","Ireland","2011",2.03,"Europe & Central Asia","High income"
"6875","IRL","Ireland","1965",4.04,"Europe & Central Asia","High income"
"6876","IRL","Ireland","1963",4.01,"Europe & Central Asia","High income"
"6877","IRL","Ireland","1989",2.08,"Europe & Central Asia","High income"
"6878","IRL","Ireland","2004",1.93,"Europe & Central Asia","High income"
"6879","IRL","Ireland","1983",2.74,"Europe & Central Asia","High income"
"6880","IRL","Ireland","2010",2.05,"Europe & Central Asia","High income"
"6881","IRL","Ireland","2017",1.77,"Europe & Central Asia","High income"
"6882","IRL","Ireland","1996",1.88,"Europe & Central Asia","High income"
"6883","IRN","Iran, Islamic Rep.","1984",6.436,"Middle East & North Africa","Lower middle income"
"6884","IRN","Iran, Islamic Rep.","2008",1.767,"Middle East & North Africa","Lower middle income"
"6885","IRN","Iran, Islamic Rep.","1960",7.301,"Middle East & North Africa","Lower middle income"
"6886","IRN","Iran, Islamic Rep.","1974",6.042,"Middle East & North Africa","Lower middle income"
"6887","IRN","Iran, Islamic Rep.","1993",3.683,"Middle East & North Africa","Lower middle income"
"6888","IRN","Iran, Islamic Rep.","1999",2.099,"Middle East & North Africa","Lower middle income"
"6889","IRN","Iran, Islamic Rep.","2019",1.77,"Middle East & North Africa","Lower middle income"
"6890","IRN","Iran, Islamic Rep.","1982",6.554,"Middle East & North Africa","Lower middle income"
"6891","IRN","Iran, Islamic Rep.","1992",4.082,"Middle East & North Africa","Lower middle income"
"6892","IRN","Iran, Islamic Rep.","1978",6.332,"Middle East & North Africa","Lower middle income"
"6893","IRN","Iran, Islamic Rep.","1994",3.271,"Middle East & North Africa","Lower middle income"
"6894","IRN","Iran, Islamic Rep.","1964",7.131,"Middle East & North Africa","Lower middle income"
"6895","IRN","Iran, Islamic Rep.","1981",6.558,"Middle East & North Africa","Lower middle income"
"6896","IRN","Iran, Islamic Rep.","2015",2.053,"Middle East & North Africa","Lower middle income"
"6897","IRN","Iran, Islamic Rep.","1967",7.051,"Middle East & North Africa","Lower middle income"
"6898","IRN","Iran, Islamic Rep.","1983",6.511,"Middle East & North Africa","Lower middle income"
"6899","IRN","Iran, Islamic Rep.","1961",7.227,"Middle East & North Africa","Lower middle income"
"6900","IRN","Iran, Islamic Rep.","2011",1.8,"Middle East & North Africa","Lower middle income"
"6901","IRN","Iran, Islamic Rep.","2021",1.692,"Middle East & North Africa","Lower middle income"
"6902","IRN","Iran, Islamic Rep.","1972",6.25,"Middle East & North Africa","Lower middle income"
"6903","IRN","Iran, Islamic Rep.","2001",1.94,"Middle East & North Africa","Lower middle income"
"6904","IRN","Iran, Islamic Rep.","2009",1.766,"Middle East & North Africa","Lower middle income"
"6905","IRN","Iran, Islamic Rep.","1968",6.974,"Middle East & North Africa","Lower middle income"
"6906","IRN","Iran, Islamic Rep.","1975",6.008,"Middle East & North Africa","Lower middle income"
"6907","IRN","Iran, Islamic Rep.","2004",1.796,"Middle East & North Africa","Lower middle income"
"6908","IRN","Iran, Islamic Rep.","2000",2.016,"Middle East & North Africa","Lower middle income"
"6909","IRN","Iran, Islamic Rep.","1987",5.69,"Middle East & North Africa","Lower middle income"
"6910","IRN","Iran, Islamic Rep.","1990",4.863,"Middle East & North Africa","Lower middle income"
"6911","IRN","Iran, Islamic Rep.","2007",1.768,"Middle East & North Africa","Lower middle income"
"6912","IRN","Iran, Islamic Rep.","2020",1.708,"Middle East & North Africa","Lower middle income"
"6913","IRN","Iran, Islamic Rep.","1980",6.584,"Middle East & North Africa","Lower middle income"
"6914","IRN","Iran, Islamic Rep.","1971",6.51,"Middle East & North Africa","Lower middle income"
"6915","IRN","Iran, Islamic Rep.","1995",2.885,"Middle East & North Africa","Lower middle income"
"6916","IRN","Iran, Islamic Rep.","1965",7.106,"Middle East & North Africa","Lower middle income"
"6917","IRN","Iran, Islamic Rep.","1985",6.264,"Middle East & North Africa","Lower middle income"
"6918","IRN","Iran, Islamic Rep.","1976",6.136,"Middle East & North Africa","Lower middle income"
"6919","IRN","Iran, Islamic Rep.","2005",1.775,"Middle East & North Africa","Lower middle income"
"6920","IRN","Iran, Islamic Rep.","2012",1.886,"Middle East & North Africa","Lower middle income"
"6921","IRN","Iran, Islamic Rep.","1988",5.387,"Middle East & North Africa","Lower middle income"
"6922","IRN","Iran, Islamic Rep.","1963",7.181,"Middle East & North Africa","Lower middle income"
"6923","IRN","Iran, Islamic Rep.","1977",6.203,"Middle East & North Africa","Lower middle income"
"6924","IRN","Iran, Islamic Rep.","2014",2.036,"Middle East & North Africa","Lower middle income"
"6925","IRN","Iran, Islamic Rep.","2003",1.824,"Middle East & North Africa","Lower middle income"
"6926","IRN","Iran, Islamic Rep.","1973",6.106,"Middle East & North Africa","Lower middle income"
"6927","IRN","Iran, Islamic Rep.","1997",2.333,"Middle East & North Africa","Lower middle income"
"6928","IRN","Iran, Islamic Rep.","1989",5.108,"Middle East & North Africa","Lower middle income"
"6929","IRN","Iran, Islamic Rep.","1979",6.531,"Middle East & North Africa","Lower middle income"
"6930","IRN","Iran, Islamic Rep.","2016",2.07,"Middle East & North Africa","Lower middle income"
"6931","IRN","Iran, Islamic Rep.","1969",6.899,"Middle East & North Africa","Lower middle income"
"6932","IRN","Iran, Islamic Rep.","2006",1.771,"Middle East & North Africa","Lower middle income"
"6933","IRN","Iran, Islamic Rep.","1998",2.197,"Middle East & North Africa","Lower middle income"
"6934","IRN","Iran, Islamic Rep.","2002",1.865,"Middle East & North Africa","Lower middle income"
"6935","IRN","Iran, Islamic Rep.","2018",1.968,"Middle East & North Africa","Lower middle income"
"6936","IRN","Iran, Islamic Rep.","2010",1.768,"Middle East & North Africa","Lower middle income"
"6937","IRN","Iran, Islamic Rep.","1996",2.566,"Middle East & North Africa","Lower middle income"
"6938","IRN","Iran, Islamic Rep.","1966",7.075,"Middle East & North Africa","Lower middle income"
"6939","IRN","Iran, Islamic Rep.","1986",6.012,"Middle East & North Africa","Lower middle income"
"6940","IRN","Iran, Islamic Rep.","1991",4.506,"Middle East & North Africa","Lower middle income"
"6941","IRN","Iran, Islamic Rep.","1970",6.707,"Middle East & North Africa","Lower middle income"
"6942","IRN","Iran, Islamic Rep.","2013",1.961,"Middle East & North Africa","Lower middle income"
"6943","IRN","Iran, Islamic Rep.","1962",7.224,"Middle East & North Africa","Lower middle income"
"6944","IRN","Iran, Islamic Rep.","2017",2.074,"Middle East & North Africa","Lower middle income"
"6945","IRQ","Iraq","1964",6.928,"Middle East & North Africa","Upper middle income"
"6946","IRQ","Iraq","1977",6.754,"Middle East & North Africa","Upper middle income"
"6947","IRQ","Iraq","1994",5.528,"Middle East & North Africa","Upper middle income"
"6948","IRQ","Iraq","1981",6.514,"Middle East & North Africa","Upper middle income"
"6949","IRQ","Iraq","2015",4.09,"Middle East & North Africa","Upper middle income"
"6950","IRQ","Iraq","1984",6.326,"Middle East & North Africa","Upper middle income"
"6951","IRQ","Iraq","1968",7.046,"Middle East & North Africa","Upper middle income"
"6952","IRQ","Iraq","2008",4.342,"Middle East & North Africa","Upper middle income"
"6953","IRQ","Iraq","1991",5.81,"Middle East & North Africa","Upper middle income"
"6954","IRQ","Iraq","1975",6.875,"Middle East & North Africa","Upper middle income"
"6955","IRQ","Iraq","1990",5.884,"Middle East & North Africa","Upper middle income"
"6956","IRQ","Iraq","1978",6.693,"Middle East & North Africa","Upper middle income"
"6957","IRQ","Iraq","1965",6.945,"Middle East & North Africa","Upper middle income"
"6958","IRQ","Iraq","2011",4.536,"Middle East & North Africa","Upper middle income"
"6959","IRQ","Iraq","2001",4.837,"Middle East & North Africa","Upper middle income"
"6960","IRQ","Iraq","1995",5.398,"Middle East & North Africa","Upper middle income"
"6961","IRQ","Iraq","1971",7.056,"Middle East & North Africa","Upper middle income"
"6962","IRQ","Iraq","1960",5.3,"Middle East & North Africa","Upper middle income"
"6963","IRQ","Iraq","1987",6.099,"Middle East & North Africa","Upper middle income"
"6964","IRQ","Iraq","1993",5.64,"Middle East & North Africa","Upper middle income"
"6965","IRQ","Iraq","2021",3.496,"Middle East & North Africa","Upper middle income"
"6966","IRQ","Iraq","1967",6.997,"Middle East & North Africa","Upper middle income"
"6967","IRQ","Iraq","1961",5.8,"Middle East & North Africa","Upper middle income"
"6968","IRQ","Iraq","2019",3.604,"Middle East & North Africa","Upper middle income"
"6969","IRQ","Iraq","1982",6.45,"Middle East & North Africa","Upper middle income"
"6970","IRQ","Iraq","1979",6.629,"Middle East & North Africa","Upper middle income"
"6971","IRQ","Iraq","1992",5.72,"Middle East & North Africa","Upper middle income"
"6972","IRQ","Iraq","1997",5.244,"Middle East & North Africa","Upper middle income"
"6973","IRQ","Iraq","2005",4.475,"Middle East & North Africa","Upper middle income"
"6974","IRQ","Iraq","2004",4.575,"Middle East & North Africa","Upper middle income"
"6975","IRQ","Iraq","2020",3.551,"Middle East & North Africa","Upper middle income"
"6976","IRQ","Iraq","2018",3.659,"Middle East & North Africa","Upper middle income"
"6977","IRQ","Iraq","2000",4.948,"Middle East & North Africa","Upper middle income"
"6978","IRQ","Iraq","1974",6.928,"Middle East & North Africa","Upper middle income"
"6979","IRQ","Iraq","2010",4.429,"Middle East & North Africa","Upper middle income"
"6980","IRQ","Iraq","1983",6.389,"Middle East & North Africa","Upper middle income"
"6981","IRQ","Iraq","1998",5.154,"Middle East & North Africa","Upper middle income"
"6982","IRQ","Iraq","1980",6.567,"Middle East & North Africa","Upper middle income"
"6983","IRQ","Iraq","2012",4.477,"Middle East & North Africa","Upper middle income"
"6984","IRQ","Iraq","2009",4.362,"Middle East & North Africa","Upper middle income"
"6985","IRQ","Iraq","1976",6.814,"Middle East & North Africa","Upper middle income"
"6986","IRQ","Iraq","1972",7.008,"Middle East & North Africa","Upper middle income"
"6987","IRQ","Iraq","1963",6.901,"Middle East & North Africa","Upper middle income"
"6988","IRQ","Iraq","2014",4.283,"Middle East & North Africa","Upper middle income"
"6989","IRQ","Iraq","1988",6.018,"Middle East & North Africa","Upper middle income"
"6990","IRQ","Iraq","1970",7.079,"Middle East & North Africa","Upper middle income"
"6991","IRQ","Iraq","1973",6.963,"Middle East & North Africa","Upper middle income"
"6992","IRQ","Iraq","1996",5.285,"Middle East & North Africa","Upper middle income"
"6993","IRQ","Iraq","1986",6.176,"Middle East & North Africa","Upper middle income"
"6994","IRQ","Iraq","2002",4.706,"Middle East & North Africa","Upper middle income"
"6995","IRQ","Iraq","2013",4.378,"Middle East & North Africa","Upper middle income"
"6996","IRQ","Iraq","2007",4.371,"Middle East & North Africa","Upper middle income"
"6997","IRQ","Iraq","1985",6.248,"Middle East & North Africa","Upper middle income"
"6998","IRQ","Iraq","1962",6.869,"Middle East & North Africa","Upper middle income"
"6999","IRQ","Iraq","1999",5.056,"Middle East & North Africa","Upper middle income"
"7000","IRQ","Iraq","2006",4.436,"Middle East & North Africa","Upper middle income"
"7001","IRQ","Iraq","2003",4.615,"Middle East & North Africa","Upper middle income"
"7002","IRQ","Iraq","2016",3.9,"Middle East & North Africa","Upper middle income"
"7003","IRQ","Iraq","1969",7.099,"Middle East & North Africa","Upper middle income"
"7004","IRQ","Iraq","1966",6.97,"Middle East & North Africa","Upper middle income"
"7005","IRQ","Iraq","2017",3.73,"Middle East & North Africa","Upper middle income"
"7006","IRQ","Iraq","1989",5.944,"Middle East & North Africa","Upper middle income"
"7007","ISL","Iceland","1968",3.06,"Europe & Central Asia","High income"
"7008","ISL","Iceland","2018",1.71,"Europe & Central Asia","High income"
"7009","ISL","Iceland","1990",2.3,"Europe & Central Asia","High income"
"7010","ISL","Iceland","1971",2.92,"Europe & Central Asia","High income"
"7011","ISL","Iceland","1994",2.14,"Europe & Central Asia","High income"
"7012","ISL","Iceland","1964",3.88,"Europe & Central Asia","High income"
"7013","ISL","Iceland","1961",3.88,"Europe & Central Asia","High income"
"7014","ISL","Iceland","1995",2.08,"Europe & Central Asia","High income"
"7015","ISL","Iceland","1967",3.28,"Europe & Central Asia","High income"
"7016","ISL","Iceland","1960",4.29,"Europe & Central Asia","High income"
"7017","ISL","Iceland","1976",2.52,"Europe & Central Asia","High income"
"7018","ISL","Iceland","1991",2.18,"Europe & Central Asia","High income"
"7019","ISL","Iceland","1975",2.65,"Europe & Central Asia","High income"
"7020","ISL","Iceland","1988",2.26,"Europe & Central Asia","High income"
"7021","ISL","Iceland","2004",2.04,"Europe & Central Asia","High income"
"7022","ISL","Iceland","2020",1.72,"Europe & Central Asia","High income"
"7023","ISL","Iceland","2021",1.82,"Europe & Central Asia","High income"
"7024","ISL","Iceland","1978",2.35,"Europe & Central Asia","High income"
"7025","ISL","Iceland","2015",1.8,"Europe & Central Asia","High income"
"7026","ISL","Iceland","1982",2.27,"Europe & Central Asia","High income"
"7027","ISL","Iceland","1997",2.04,"Europe & Central Asia","High income"
"7028","ISL","Iceland","2019",1.74,"Europe & Central Asia","High income"
"7029","ISL","Iceland","2005",2.05,"Europe & Central Asia","High income"
"7030","ISL","Iceland","2008",2.15,"Europe & Central Asia","High income"
"7031","ISL","Iceland","1984",2.08,"Europe & Central Asia","High income"
"7032","ISL","Iceland","2001",1.95,"Europe & Central Asia","High income"
"7033","ISL","Iceland","1962",3.98,"Europe & Central Asia","High income"
"7034","ISL","Iceland","1986",1.92,"Europe & Central Asia","High income"
"7035","ISL","Iceland","2002",1.93,"Europe & Central Asia","High income"
"7036","ISL","Iceland","1974",2.66,"Europe & Central Asia","High income"
"7037","ISL","Iceland","1996",2.12,"Europe & Central Asia","High income"
"7038","ISL","Iceland","1992",2.21,"Europe & Central Asia","High income"
"7039","ISL","Iceland","1999",1.99,"Europe & Central Asia","High income"
"7040","ISL","Iceland","2013",1.93,"Europe & Central Asia","High income"
"7041","ISL","Iceland","2012",2.04,"Europe & Central Asia","High income"
"7042","ISL","Iceland","1979",2.49,"Europe & Central Asia","High income"
"7043","ISL","Iceland","1980",2.48,"Europe & Central Asia","High income"
"7044","ISL","Iceland","2003",1.99,"Europe & Central Asia","High income"
"7045","ISL","Iceland","1993",2.22,"Europe & Central Asia","High income"
"7046","ISL","Iceland","2014",1.93,"Europe & Central Asia","High income"
"7047","ISL","Iceland","2009",2.23,"Europe & Central Asia","High income"
"7048","ISL","Iceland","1985",1.93,"Europe & Central Asia","High income"
"7049","ISL","Iceland","1973",2.94,"Europe & Central Asia","High income"
"7050","ISL","Iceland","1983",2.24,"Europe & Central Asia","High income"
"7051","ISL","Iceland","1981",2.33,"Europe & Central Asia","High income"
"7052","ISL","Iceland","1966",3.59,"Europe & Central Asia","High income"
"7053","ISL","Iceland","1969",2.99,"Europe & Central Asia","High income"
"7054","ISL","Iceland","1972",3.09,"Europe & Central Asia","High income"
"7055","ISL","Iceland","1998",2.05,"Europe & Central Asia","High income"
"7056","ISL","Iceland","2016",1.74,"Europe & Central Asia","High income"
"7057","ISL","Iceland","1977",2.31,"Europe & Central Asia","High income"
"7058","ISL","Iceland","1970",2.81,"Europe & Central Asia","High income"
